Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Aishwarya,19/01/21 0:25,0:22:32,,She-Ra and the Princesses of Power: Season 1: Princess Prom (Episode 8),,iPhone 12 Pro,0:22:47,0:22:47,US (United States)
Aishwarya,19/01/21 0:10,0:14:25,,She-Ra and the Princesses of Power: Season 1: In the Shadows of Mystacor (Episode 7),,iPhone 12 Pro,0:22:47,0:22:47,US (United States)
Aishwarya,14/01/21 23:49,0:14:18,,She-Ra and the Princesses of Power: Season 1: In the Shadows of Mystacor (Episode 7),,Apple TV 3 (revised),0:15:58,Not latest view,US (United States)
Aishwarya,13/01/21 23:59,0:01:42,,She-Ra and the Princesses of Power: Season 1: In the Shadows of Mystacor (Episode 7),,Apple TV 3 (revised),0:01:41,Not latest view,US (United States)
Aishwarya,13/01/21 23:34,0:22:48,,She-Ra and the Princesses of Power: Season 1: System Failure (Episode 6),,Apple TV 3 (revised),0:22:48,0:22:48,US (United States)
Aishwarya,13/01/21 20:18,0:23:23,,Rainbow Ruby: Season 1: Ruby’s Ranger Adventure (Episode 1),,Apple TV 3 (revised),0:23:22,Not latest view,US (United States)
Aishwarya,13/01/21 19:56,0:21:39,,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,Apple TV 3 (revised),0:22:49,Not latest view,US (United States)
Aishwarya,13/01/21 19:54,0:01:11,,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,Apple TV 3 (revised),0:01:11,Not latest view,US (United States)
Aishwarya,13/01/21 19:31,0:22:46,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,Apple TV 3 (revised),0:22:46,Not latest view,US (United States)
Aishwarya,13/01/21 4:22,0:00:06,Autoplayed: user action: None; ,Glitter Force (Trailer),TRAILER,FireTV 4K Stick 2018,0:00:06,Not latest view,US (United States)
Aishwarya,13/01/21 4:21,0:00:48,Autoplayed: user action: None; ,True: Terrific Tales: Season 1 (Clip Standard 2),HOOK,FireTV 4K Stick 2018,0:00:48,0:00:48,US (United States)
Aishwarya,13/01/21 4:13,0:06:34,Autoplayed: user action: Unspecified; ,True: Terrific Tales: Season 1: Grizeldalocks and the Three Yetis (Episode 1),,FireTV 4K Stick 2018,0:06:34,Not latest view,US (United States)
Aishwarya,13/01/21 4:11,0:01:24,Autoplayed: user action: Unspecified; ,Dance & Sing with True: Songs: Grizbot Groove (Episode 6),,FireTV 4K Stick 2018,0:01:24,0:01:24,US (United States)
Aishwarya,13/01/21 4:11,0:00:05,Autoplayed: user action: Unspecified; ,True: Magical Friends: Season 1: True Switcheroo (Episode 4),,FireTV 4K Stick 2018,0:00:42,Not latest view,US (United States)
Aishwarya,13/01/21 4:11,0:00:05,Autoplayed: user action: None; ,True: Magical Friends: Season 1_hook_03_16x9,HOOK,FireTV 4K Stick 2018,0:00:05,0:00:05,US (United States)
Aishwarya,13/01/21 3:49,0:20:53,,Barbie Dreamhouse Adventures: Go Team Roberts: Season 2: Dreamhouse Holidays (Episode 13),,FireTV 4K Stick 2018,0:20:53,0:20:53,CA (Canada)
Aishwarya,13/01/21 3:30,0:18:42,Autoplayed: user action: Unspecified; ,Barbie Dreamhouse Adventures: Go Team Roberts: Season 2: Dreamhouse Holidays (Episode 13),,FireTV 4K Stick 2018,0:21:33,Not latest view,CA (Canada)
Aishwarya,13/01/21 3:30,0:00:16,Autoplayed: user action: None; ,Miraculous: Tales of Ladybug & Cat Noir: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:16,0:00:16,US (United States)
Aishwarya,13/01/21 3:29,0:00:16,Autoplayed: user action: None; ,Season 5 Trailer: She-Ra and the Princesses of Power,TRAILER,FireTV 4K Stick 2018,0:00:16,Not latest view,US (United States)
Aishwarya,12/01/21 20:35,0:07:57,,She-Ra and the Princesses of Power: Season 1: The Sea Gate (Episode 5),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,12/01/21 20:13,0:14:13,,She-Ra and the Princesses of Power: Season 1: The Sea Gate (Episode 5),,FireTV 4K Stick 2018,0:14:25,Not latest view,US (United States)
Aishwarya,12/01/21 19:49,0:22:45,Autoplayed: user action: Unspecified; ,She-Ra and the Princesses of Power: Season 1: Flowers for She-Ra (Episode 4),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,12/01/21 19:49,0:00:21,Autoplayed: user action: None; ,Paprika: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:21,Not latest view,US (United States)
Aishwarya,12/01/21 4:32,0:00:28,Autoplayed: user action: None; ,She-Ra and the Princesses of Power: Season 1 (CHARACTER POD),PROMOTIONAL,FireTV 4K Stick 2018,0:00:28,0:00:28,US (United States)
Aishwarya,12/01/21 4:09,0:22:25,,She-Ra and the Princesses of Power: Season 1: Razz (Episode 3),,FireTV 4K Stick 2018,0:22:44,0:22:44,US (United States)
Aishwarya,12/01/21 3:47,0:22:00,,She-Ra and the Princesses of Power: Season 1: The Sword Part 2 (Episode 2),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,12/01/21 3:24,0:22:52,,She-Ra and the Princesses of Power: Season 1: The Sword Part 1 (Episode 1),,FireTV 4K Stick 2018,0:22:52,0:22:52,US (United States)
Aishwarya,12/01/21 3:24,0:00:18,Autoplayed: user action: None; ,She-Ra and the Princesses of Power: Season 1 (CHARACTER POD),PROMOTIONAL,FireTV 4K Stick 2018,0:00:18,Not latest view,US (United States)
Aishwarya,12/01/21 3:22,0:01:02,Autoplayed: user action: None; ,Littlest Pet Shop: A World of Our Own: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:01:02,Not latest view,US (United States)
Aishwarya,11/01/21 21:00,0:20:26,Autoplayed: user action: Unspecified; ,"Masha and the Bear: Season 3: Coming Back Ain't Easy / The Very Fairy Tale / Rock-a-Bye, Baby! (Episode 1)",,FireTV 4K Stick 2018,0:20:26,0:20:26,US (United States)
Aishwarya,11/01/21 20:59,0:00:09,Autoplayed: user action: None; ,"Masha and the Bear: Season 3: Coming Back Ain't Easy / The Very Fairy Tale / Rock-a-Bye, Baby! (Episode 1)",,FireTV 4K Stick 2018,0:00:09,Not latest view,US (United States)
Aishwarya,11/01/21 20:24,0:29:26,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,11/01/21 20:05,0:18:45,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:22:58,Not latest view,US (United States)
Aishwarya,11/01/21 20:05,0:00:18,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_NON1,HOOK,FireTV 4K Stick 2018,0:00:18,Not latest view,US (United States)
Aishwarya,11/01/21 20:04,0:00:10,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_NON1,HOOK,FireTV 4K Stick 2018,0:00:10,Not latest view,US (United States)
Aishwarya,11/01/21 20:04,0:00:23,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:01:08,Not latest view,US (United States)
Aishwarya,11/01/21 19:53,0:10:15,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,11/01/21 19:34,0:11:48,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,FireTV 4K Stick 2018,0:12:33,Not latest view,US (United States)
Aishwarya,11/01/21 19:30,0:04:00,,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,FireTV 4K Stick 2018,0:22:43,Not latest view,US (United States)
Aishwarya,11/01/21 19:29,0:00:24,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:00:56,Not latest view,US (United States)
Aishwarya,11/01/21 5:00,0:00:34,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,Apple TV 3 (revised),0:00:33,Not latest view,US (United States)
Aishwarya,11/01/21 4:37,0:22:49,,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,Apple TV 3 (revised),0:22:49,Not latest view,US (United States)
Aishwarya,11/01/21 4:37,0:00:10,,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,Apple TV 3 (revised),0:22:51,Not latest view,US (United States)
Aishwarya,11/01/21 4:34,0:02:34,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,Apple TV 3 (revised),0:02:34,Not latest view,US (United States)
Aishwarya,11/01/21 4:33,0:01:01,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,Apple TV 3 (revised),0:01:01,Not latest view,US (United States)
Aishwarya,11/01/21 4:32,0:00:08,,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,Apple TV 3 (revised),0:22:49,Not latest view,US (United States)
Aishwarya,10/01/21 23:05,0:18:01,,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,FireTV 4K Stick 2018,0:18:45,Not latest view,US (United States)
Aishwarya,10/01/21 22:46,0:19:07,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,10/01/21 22:37,0:03:54,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:03:40,Not latest view,US (United States)
Aishwarya,10/01/21 22:16,0:20:38,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,10/01/21 20:14,0:01:07,,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,FireTV 4K Stick 2018,0:02:08,Not latest view,US (United States)
Aishwarya,10/01/21 18:55,0:01:27,,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,FireTV 4K Stick 2018,0:01:06,Not latest view,US (United States)
Aishwarya,10/01/21 18:48,0:06:54,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,10/01/21 18:17,0:15:05,,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,FireTV 4K Stick 2018,0:15:51,Not latest view,US (United States)
Aishwarya,10/01/21 18:17,0:00:32,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,FireTV 4K Stick 2018,0:24:04,Not latest view,US (United States)
Aishwarya,10/01/21 17:54,0:22:45,,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,10/01/21 17:53,0:00:06,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,FireTV 4K Stick 2018,0:00:59,Not latest view,US (United States)
Aishwarya,10/01/21 4:48,0:17:41,,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,Apple TV 3 (revised),0:22:50,Not latest view,US (United States)
Aishwarya,10/01/21 4:47,0:00:05,,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,Apple TV 3 (revised),0:07:32,Not latest view,US (United States)
Aishwarya,10/01/21 4:46,0:01:03,,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,Apple TV 3 (revised),0:01:03,Not latest view,US (United States)
Aishwarya,10/01/21 3:56,0:23:38,,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,Apple TV 3 (revised),0:23:27,Not latest view,US (United States)
Aishwarya,10/01/21 3:55,0:00:56,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,Apple TV 3 (revised),0:00:56,Not latest view,US (United States)
Aishwarya,10/01/21 3:32,0:22:57,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,Apple TV 3 (revised),0:22:56,Not latest view,US (United States)
Aishwarya,10/01/21 3:32,0:00:11,,Gabby's Dollhouse: Season 1: Kitty Cat Cam (Episode 5),,Apple TV 3 (revised),0:22:52,Not latest view,US (United States)
Aishwarya,10/01/21 3:10,0:20:34,,Gabby's Dollhouse: Season 1: Gabby Gets the Hiccups (Episode 2),,Apple TV 3 (revised),0:20:33,Not latest view,US (United States)
Aishwarya,10/01/21 2:47,0:22:46,,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,Apple TV 3 (revised),0:22:47,Not latest view,US (United States)
Aishwarya,10/01/21 2:46,0:00:16,,Gabby's Dollhouse: Season 1: Hamster Kitties (Episode 3),,Apple TV 3 (revised),0:22:57,Not latest view,US (United States)
Aishwarya,09/01/21 17:55,0:20:30,,Gabby's Dollhouse: Season 1: Kitty School (Episode 4),,Apple TV 3 (revised),0:21:06,Not latest view,US (United States)
Aishwarya,09/01/21 17:32,0:22:46,,Gabby's Dollhouse: Season 1: Hamster Kitties (Episode 3),,Apple TV 3 (revised),0:22:46,Not latest view,US (United States)
Aishwarya,09/01/21 17:32,0:00:08,,Gabby's Dollhouse: Season 1: Gabby Gets the Hiccups (Episode 2),,Apple TV 3 (revised),0:22:50,Not latest view,US (United States)
Aishwarya,09/01/21 17:08,0:23:38,,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,Apple TV 3 (revised),0:23:38,Not latest view,US (United States)
Aishwarya,09/01/21 17:04,0:00:06,Autoplayed: user action: None; ,Barbie Life in the Dreamhouse_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:06,0:00:06,CA (Canada)
Aishwarya,09/01/21 17:04,0:00:31,Autoplayed: user action: None; ,Masha and the Bear: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:31,Not latest view,US (United States)
Aishwarya,09/01/21 3:37,0:19:10,Autoplayed: user action: Unspecified; ,Masha and the Bear: Season 4: Das ist gut! / Once in the Wild West / Almost Ancient Greek Story / The Magic Flute (Episode 4),,FireTV 4K Stick 2018,0:24:03,0:24:03,US (United States)
Aishwarya,09/01/21 3:11,0:25:26,,Masha's Tales: Season 1: Episode 6,,FireTV 4K Stick 2018,0:25:38,0:25:38,US (United States)
Aishwarya,09/01/21 3:06,0:05:01,Autoplayed: user action: Unspecified; ,Masha's Tales: Season 1: Episode 5,,FireTV 4K Stick 2018,0:25:35,0:25:35,US (United States)
Aishwarya,09/01/21 3:05,0:00:53,Autoplayed: user action: None; ,Masha's Tales: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:53,0:00:53,US (United States)
Aishwarya,09/01/21 2:43,0:21:45,Autoplayed: user action: Unspecified; ,My Little Pony Equestria Girls: Friendship Games,,FireTV 4K Stick 2018,1:09:45,1:09:45,US (United States)
Aishwarya,09/01/21 2:42,0:00:04,Autoplayed: user action: None; ,Littlest Pet Shop: A World of Our Own: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:04,Not latest view,US (United States)
Aishwarya,09/01/21 2:42,0:00:25,,Season 1 Trailer: Gabby's Dollhouse,TRAILER,FireTV 4K Stick 2018,0:00:25,0:00:25,US (United States)
Aishwarya,09/01/21 2:27,0:13:52,,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,FireTV 4K Stick 2018,0:22:46,Not latest view,US (United States)
Aishwarya,09/01/21 1:38,0:08:12,,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,FireTV 4K Stick 2018,0:08:57,Not latest view,US (United States)
Aishwarya,09/01/21 1:16,0:21:59,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,09/01/21 0:53,0:22:44,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,09/01/21 0:52,0:01:10,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_NON1,HOOK,FireTV 4K Stick 2018,0:01:10,Not latest view,US (United States)
Aishwarya,09/01/21 0:51,0:01:27,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_NON1,HOOK,FireTV 4K Stick 2018,0:01:27,Not latest view,US (United States)
Aishwarya,09/01/21 0:50,0:00:31,Autoplayed: user action: None; ,Masha and the Bear: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:31,Not latest view,US (United States)
Aishwarya,09/01/21 0:48,0:01:27,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_NON1,HOOK,FireTV 4K Stick 2018,0:01:27,Not latest view,US (United States)
Aishwarya,08/01/21 20:00,0:58:16,Autoplayed: user action: Unspecified; ,My Little Pony Equestria Girls: Friendship Games,,FireTV 4K Stick 2018,1:09:42,Not latest view,US (United States)
Aishwarya,08/01/21 20:00,0:00:05,Autoplayed: user action: None; ,Chip and Potato: Season 1 (Clip Narrative),HOOK,FireTV 4K Stick 2018,0:00:05,0:00:05,US (United States)
Aishwarya,08/01/21 20:00,0:00:05,Autoplayed: user action: None; ,Masha and the Bear: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:05,Not latest view,US (United States)
Aishwarya,08/01/21 19:49,0:10:54,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,FireTV 4K Stick 2018,0:22:43,Not latest view,US (United States)
Aishwarya,08/01/21 19:49,0:00:19,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_NON1,HOOK,FireTV 4K Stick 2018,0:00:19,Not latest view,US (United States)
Aishwarya,08/01/21 19:36,0:11:50,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,FireTV 4K Stick 2018,0:11:50,Not latest view,US (United States)
Aishwarya,08/01/21 3:32,0:22:23,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,FireTV 4K Stick 2018,0:22:46,Not latest view,US (United States)
Aishwarya,08/01/21 3:10,0:21:59,,Gabby's Dollhouse: Season 1: Kitty Cat Cam (Episode 5),,FireTV 4K Stick 2018,0:22:43,Not latest view,US (United States)
Aishwarya,08/01/21 2:47,0:22:00,,Gabby's Dollhouse: Season 1: Kitty School (Episode 4),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,08/01/21 2:25,0:21:59,,Gabby's Dollhouse: Season 1: Hamster Kitties (Episode 3),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,08/01/21 2:04,0:21:23,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Gabby Gets the Hiccups (Episode 2),,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,08/01/21 1:43,0:20:19,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,FireTV 4K Stick 2018,0:22:58,Not latest view,US (United States)
Aishwarya,08/01/21 1:43,0:00:08,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_2,HOOK,FireTV 4K Stick 2018,0:00:08,Not latest view,US (United States)
Aishwarya,08/01/21 1:43,0:00:29,,Walt Disney Animation Studios Short Films Collection,,FireTV 4K Stick 2018,0:00:29,0:00:29,US (United States)
Aishwarya,08/01/21 1:43,0:00:08,Autoplayed: user action: None; ,Walt Disney Animation Studios Short Films Collection_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:08,0:00:08,US (United States)
Aishwarya,08/01/21 1:42,0:00:06,Autoplayed: user action: None; ,Madagascar: Escape 2 Africa_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:06,0:00:06,US (United States)
Aishwarya,08/01/21 1:42,0:00:05,Autoplayed: user action: None; ,My Little Pony: Friendship Is Magic: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:05,Not latest view,US (United States)
Aishwarya,08/01/21 1:42,0:00:14,Autoplayed: user action: None; ,Tinker Bell and the Legend of the NeverBeast_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:14,0:00:14,US (United States)
Aishwarya,08/01/21 1:41,0:00:08,Autoplayed: user action: None; ,The Croods_hook_01_16x9,HOOK,FireTV 4K Stick 2018,0:00:08,0:00:08,US (United States)
Aishwarya,08/01/21 1:38,0:02:41,,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,FireTV 4K Stick 2018,0:02:41,Not latest view,US (United States)
Aishwarya,08/01/21 1:38,0:00:08,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_2,HOOK,FireTV 4K Stick 2018,0:00:08,Not latest view,US (United States)
Aishwarya,07/01/21 22:33,0:17:40,,Masha and the Bear: Season 4: The Secret of Mashuko / When Cacti Bloom / Tales from the East (Episode 3),,FireTV 4K Stick 2018,0:18:40,0:18:40,US (United States)
Aishwarya,07/01/21 22:24,0:09:08,Autoplayed: user action: Unspecified; ,Masha and the Bear: Season 4: Pink of Fashion / From England with Love / Where All Love to Sing (Episode 2),,FireTV 4K Stick 2018,0:18:21,0:18:21,US (United States)
Aishwarya,07/01/21 22:23,0:00:13,Autoplayed: user action: None; ,Masha and the Bear: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:13,Not latest view,US (United States)
Aishwarya,07/01/21 22:05,0:10:38,,Emily's Wonder Lab: Season 1: Solar Bake Off (Episode 10),,FireTV 4K Stick 2018,0:10:07,0:10:07,US (United States)
Aishwarya,07/01/21 21:52,0:12:38,,Emily's Wonder Lab: Season 1: Spooky Science (Episode 9),,FireTV 4K Stick 2018,0:12:12,0:12:12,US (United States)
Aishwarya,07/01/21 21:41,0:10:54,,Emily's Wonder Lab: Season 1: Balloon Power (Episode 8),,FireTV 4K Stick 2018,0:11:00,0:11:00,US (United States)
Aishwarya,07/01/21 21:31,0:10:04,,Emily's Wonder Lab: Season 1: Bowling with Air (Episode 7),,FireTV 4K Stick 2018,0:10:50,0:10:50,US (United States)
